RF,MaximinRF,MaggingRF,MaggingRF2
3.4170781776355836,3.737770610572153,4.212410951843274,2.902371541008695
3.3011402851717455,3.9108314264371207,4.00822094512686,2.848042348320312
3.1658702341206166,3.7478780838503694,3.771467909214745,2.849995435879003
3.3193633939587177,3.3965669214343652,3.421164901291759,2.6751099231731787
3.2129535631537918,3.6854138484294343,4.055831334255131,2.679980209644478
3.1968045195582455,3.795367698355959,3.9582826551454686,2.88682584576226
3.5516741824092484,4.051270565848435,4.352322583172153,3.0186240770153736
3.4007485926207073,3.866644184674494,3.7907581170713085,2.99487595310385
3.107957134717847,3.666542009763038,4.141007241619803,2.8233216376536525
3.4586967341763843,3.9165523636575816,3.9639545024978338,2.9113246049610595
3.752564126142731,4.229625852922949,3.9951263333078586,3.100178773653734
3.1871105314820123,3.86706367719238,3.9190144684490957,2.9052200022677352
3.2577846864736433,3.7241118527470385,3.857971418148504,2.754676106661157
3.0434411332077276,3.309542449628329,3.804556213439293,2.5451191023175523
2.937832673684092,3.4077549705203642,3.829263069453455,2.6278950240715617
3.4369766128410957,3.978571262790559,3.897593813199668,2.94683566466451
3.0963487471463407,3.5353027822461,3.9388373024447443,2.6059698807192264
3.522060361526472,3.671700184908134,3.9658937341311113,2.8928401594152877
3.690356773511561,4.27344202882042,4.843846550909704,3.270384902425494
3.0385351031695955,3.6113864209311934,3.6669586020871368,2.559361193823368
3.3258807766127725,3.6026317613008176,3.9063236401604695,2.71405131940165
3.0033302749501476,3.3853009582301006,3.448387869814843,2.462081608972083
3.1697398691219516,3.6913568529972154,3.9370871379986063,2.734101761482677
3.222610466221186,3.81892799670485,4.160453264034933,2.8085872881716116
3.3015050155914465,3.784055667298048,4.125395840343226,2.821101272764677
3.606087872393618,3.842282805230328,4.190876992095562,2.8734270744369366
3.5034128997234357,4.024935353456639,4.365292996840753,3.038172585424908
3.263990928696123,3.6951923170100938,3.8594971946272603,2.7981013998840685
3.121067601577068,3.654537502200529,3.8938174708972477,2.7937764867299073
3.4587201813536494,3.8119681865738193,4.056404958413878,3.01461661563175
3.089146612188347,3.587217690516969,3.5948646562974096,2.6077964889309233
3.175736748573337,3.5536742548305122,4.099297296601703,2.646096016630755
3.3789162097329912,3.627372870285397,4.133880393391745,2.8654201680775753
3.2292495361362454,3.614710923641088,3.59020079634264,2.7387523633930377
3.3144316452546194,3.6280794601379958,4.096998784203478,2.90597886664022
2.841168331572168,3.379775420269715,3.720560676476246,2.4704010727760877
3.0770046948158862,3.3009201528462713,3.4594907774026717,2.54087934833967
3.478890944479852,3.9696779465104886,3.7829072679839886,2.9293557224610733
3.1783530122442274,3.3991200913297948,3.9352117369263087,2.7215988952886883
