RF,MaximinRF,MaggingRF,MaggingRF2
0.7919794912196989,0.8364270667278179,0.872661537840798,0.8821456233562487
0.7946775404940039,0.8112384059366692,0.8594337351950361,0.8870230441711371
0.8180846518298976,0.845900176942301,0.869072430285635,0.8825886548218589
0.7468876559752742,0.8040901456917393,0.8651113081539434,0.8507643132465761
0.7956751786310601,0.8258545880116821,0.8488200657662912,0.8636325434252137
0.804635374850317,0.8338340115978279,0.8673689966922871,0.8874579485792052
0.795087994492333,0.8051353826919665,0.8651123810311784,0.884863940118898
0.79660877657313,0.8526924074509732,0.8809843853363561,0.8855859153057654
0.8073911858234639,0.8206227690611796,0.8834748476964044,0.8709713615275008
0.7915783535448144,0.8346690126644709,0.8781940621825124,0.8665301461402097
0.8184197364842579,0.8230042543628606,0.862812831950218,0.8701302308017906
0.7823982638638443,0.8282390448070924,0.8651828738995067,0.8721945055199785
0.8051614164247419,0.81210732079176,0.8544860639484482,0.8729700390796047
0.7928276890644004,0.8516367032613799,0.8752747232301994,0.8666632919459605
0.7912531843915682,0.8315799420697014,0.884876558759875,0.874066404627698
0.7935712881349822,0.7993207671054088,0.8602999995169046,0.8740769269399057
0.7861245921760537,0.8058970028591981,0.8602919584143393,0.8600391433327105
0.7900558063877087,0.8369689172835242,0.8755087289098812,0.8709767536254802
0.7726943516844025,0.8122058829085179,0.854250307861642,0.8614799650398164
0.8117889041997611,0.8225099357746766,0.8726014692556576,0.8671832950896982
0.8243589970898086,0.8458512650410634,0.8800287969701122,0.8767812184604091
0.8023152553203983,0.8386085129155739,0.8640224258933884,0.8549486505274706
0.7932397703820968,0.7959800428315511,0.8684026818255556,0.8736780928940981
0.8307211005323266,0.849188851401382,0.8680185967556708,0.8834440561057522
0.828546439361656,0.8306357513898048,0.8769534639369105,0.8715476091250155
0.7483454374631674,0.7995940488536959,0.8564534699928242,0.8697691076608695
0.8087055554904259,0.8433814766845074,0.8498320701679478,0.8860220844805634
0.7836856663105961,0.8373924830322006,0.8717135235914141,0.8807998441430491
