RF,MaximinRF,MaggingRF,MaggingRF2
0.7849269927411959,0.7510850448882448,0.6449056880417796,0.8030556306880834
0.7617574022627606,0.7454165962416461,0.6454199130112606,0.8043067115332636
0.7740577085184419,0.7423738196017835,0.6654251739495649,0.8050366410059154
0.7627879655757615,0.7471138847702162,0.6640048782497546,0.8166676072936818
0.7818073076744423,0.7471612107562118,0.6782354904670416,0.8227404370191291
0.7736183949886751,0.7589146839772325,0.6616892053986517,0.81799119518763
0.7901418283694097,0.7576825741148118,0.6723139717909651,0.8161396405717056
0.8014458159576788,0.7585846376240614,0.6959486144077481,0.8192057705727174
0.7802536411810493,0.770338204978914,0.6841599111260017,0.8190279471525423
0.761854757021418,0.7527657384904126,0.6629850714523846,0.8055822793832021
0.7674407726635939,0.7358052666812955,0.6394165535779788,0.8000895445991684
0.7920377811536115,0.7527712864916147,0.6867746208785055,0.8123052650480374
0.7805063064676265,0.7540336326421166,0.6580741586367137,0.8104367805003615
0.765806175487528,0.734132894496186,0.6514250545664572,0.8033402496358727
0.7600118010536687,0.753886703887803,0.6916010218259006,0.8104859719711388
0.7966716880577773,0.7814071782464702,0.6903825365068936,0.8284736286916007
0.7788761446677518,0.7402421967960024,0.6714514171064656,0.8137968866113864
0.7419720922312814,0.7323093284362752,0.6767239105178195,0.7929145666434338
0.7800125649971585,0.7404408953803713,0.6721562767329392,0.8073458205015183
0.7942621520114348,0.7731384243575535,0.6845896305026501,0.8221351081137672
0.772801410843995,0.7492511135590385,0.676562294838273,0.812280839593509
0.7962093952950213,0.7880797437753162,0.7235685928788796,0.8365240920117795
0.8015832830022824,0.7666801907846684,0.6577153333865853,0.819473644122026
0.7991193176523083,0.7773705696812796,0.644229402066142,0.8352612052947042
0.778257861295293,0.7638943406722705,0.6802898726545379,0.8125887331468383
0.7692464943169408,0.7523757004277476,0.6768366151190159,0.8113223084866947
0.7786461010670891,0.7623708118938713,0.6887134304389297,0.8111522610286871
0.7867692895485938,0.752685595779802,0.6660701519816233,0.8210964251562771
0.7960704138536704,0.7700911075437056,0.674106173517434,0.809489870844488
0.7583875607204714,0.7453912457100923,0.682394091153867,0.8008624151769759
0.7752157098503896,0.7647438408624824,0.675765524215487,0.8074980961165849
0.780958917607254,0.7716564011615995,0.6905814111494493,0.8270693690117664
0.777835904942437,0.7491251559136041,0.6362345692276669,0.8092952997752019
0.785271937252178,0.7689375181596474,0.6755364770102529,0.8181677882274727
0.7784565464962439,0.7365127481845343,0.7007824679082869,0.8073619975039962
0.7825162923950346,0.7634321381888873,0.6738624237763653,0.8249759960036536
0.7757499688532253,0.7645611013364193,0.7029262090571795,0.8124317532929591
0.7748449364638121,0.7628395695900633,0.6613633869588116,0.8265993922445789
0.7939922801948595,0.7748940037807418,0.7065486892745003,0.8295626975900832
0.7814395714969452,0.7649826151626544,0.6814778520370973,0.8177152550489313
0.7617017945072319,0.7474709898745694,0.6677205756915905,0.8011103441535232
0.788050105514894,0.7648065733447931,0.6702059713679875,0.8261014227700826
0.7858461672726369,0.7600898086989318,0.6853495018366736,0.8245185372859746
0.778883183973737,0.7454242696760879,0.6666049606695428,0.8043171499856849
0.7746224975398233,0.7617478261807284,0.6559493026056267,0.815427665602834
0.7584623670100568,0.7418985529127242,0.6669005026486075,0.8022675420705029
0.7871444512945492,0.7838247490103356,0.6932253218346064,0.8262235308106218
0.8046560585899009,0.7724492492314518,0.7050284371240954,0.8314322523289444
0.7631014373699183,0.7390428696667357,0.6670112451127606,0.8038755725807409
0.7654092647365036,0.7496572265080499,0.6781176996286447,0.8040492919569114
0.7716945083149197,0.7576459971340863,0.6408748502456403,0.819826865274241
0.7894837087070785,0.7626625309161006,0.6849538143982351,0.8224071759344184
0.7875117771257618,0.7793406721151367,0.7089327541701844,0.8292617954256284
0.7840450616153657,0.7825823595228378,0.6556037786197229,0.8266387141305424
0.793221280034136,0.7635441949284296,0.6661884299822756,0.8245197115396746
0.7797363817429266,0.7641543294477919,0.6986884842543897,0.8145160831794219
0.7736498211073941,0.7694412125987917,0.7127053721494866,0.8268287210871346
0.7849790957707972,0.754258396987087,0.670427284851902,0.8208495655415422
0.767477217964631,0.7599403540296884,0.7023127690614801,0.8152623821330562
0.7874512176286098,0.7888208779424778,0.6830707800683553,0.8241565933490502
0.7924518322669325,0.7733133509954387,0.6856360052385719,0.8243370461043041
0.7559412511036488,0.7392837769036817,0.6984758507575857,0.7904838830010926
0.7775632379624628,0.759868977933265,0.6736157318481049,0.8217685537670786
0.7798525668233701,0.783392017975944,0.6908616819202369,0.8330350276421097
0.7834227405388539,0.7458108760682587,0.6730254280405428,0.8128994645033116
0.7743700672125837,0.7639751499004658,0.6808705914840132,0.8136502585394809
0.7602137226166337,0.7338191114678942,0.6629222242357038,0.7850872785439498
0.7719859822535985,0.7670902424735458,0.6637633862491428,0.8158389236528918
0.7757326989999753,0.7633828908423708,0.647063829483191,0.8121841248795352
0.7964879811470494,0.7710323983633661,0.6825524230085578,0.8171085160036278
0.7949989297214181,0.7672076420048546,0.7194544674013476,0.8216988036566013
0.7769755390175954,0.7589256716385796,0.6849968328546943,0.8096053426345339
0.7948108941896197,0.7619594534387895,0.6993563850193083,0.8273775239400448
0.782654495044887,0.7754771632650395,0.7022880171271147,0.822736107571054
0.807384503027712,0.7826916286655713,0.6798147332041433,0.8276415050802166
0.776083418237919,0.7544761274096301,0.6826709185965848,0.813752361499103
0.77534088923871,0.7679032544524893,0.667418509979321,0.822787884511046
0.7626800074577915,0.7499928814049484,0.7007370597887703,0.797579682840978
0.7722033549915143,0.7717972476239774,0.7020959593092686,0.8218075931616292
0.7631984936879692,0.7591048942610077,0.6747248368047724,0.8085746953957205
0.7683897166681146,0.7524789878405489,0.6732910438104154,0.8058561030613534
0.7661632137481824,0.7324732031018159,0.6458417431417105,0.8011124937525878
0.7808086451900693,0.7700249757460976,0.656549566455239,0.8235978279081058
0.7858792157699406,0.755181117673938,0.7089119498296105,0.8101951649940035
0.753597212914605,0.750032863297005,0.6449732585428586,0.8021372862428989
0.7568481199167285,0.7463839305728703,0.6718852614645724,0.7965067339953041
0.77838477390875,0.768042664652743,0.6710856620632387,0.8166558683000178
0.7811024778957656,0.7631012588139564,0.67543873520441,0.8060550504965952
0.7544568369706917,0.7327575579748609,0.6770916595922013,0.7942813520413544
0.7728318052157952,0.7518289938254812,0.6819691989451568,0.8062596017652868
0.8007817271130641,0.7837194573907822,0.6945799879513062,0.8310669796494693
0.7900559876905469,0.7673177658664019,0.6706758359583038,0.8218615144933898
0.7870434157868618,0.7747435051912858,0.6851886000429515,0.8253072300007582
0.7758796144678259,0.7594404721069572,0.6495344685643961,0.8110217699125396
0.7905741456646992,0.7710639450012875,0.6649745669349952,0.820895665124438
0.7655739514177676,0.7545788592390743,0.6900698668801716,0.8169134418219675
0.770346851290109,0.7570120605704378,0.6858309818257953,0.8125760882819346
0.7749006058518944,0.7652153260604803,0.681767787972819,0.8145779019306725
0.787244452692339,0.757344228276365,0.6856791259533082,0.8217665787657268
0.789217459726313,0.7646719852658945,0.6652756471604769,0.8254906886433023
