RF,MaximinRF,MaggingRF,MaggingRF2
8.202280552739458,6.640431059772758,3.283458531791326,6.059232332378402
6.623474902757569,6.231040262437321,3.308340850096758,5.7601407559924205
8.423593114548611,7.519961752009072,3.562161083297312,7.408863800562568
10.00377858252091,9.416792725855597,3.577006341407144,7.208048614510706
8.393760844856642,8.006874038711862,3.7745087921221128,7.251728983920462
7.277240300089871,7.223315220538874,3.3859759327690955,6.708158434528161
8.486783378067143,6.94298601116817,3.8341287728623077,6.237397937525234
7.180877667542175,6.791056219971659,3.5249057713278082,5.628905466512411
8.474425277423176,6.999011134244353,3.3712637818584987,7.183645605989561
8.958713392216119,8.706484246400771,3.584146730498632,7.314370107674908
7.302962296864136,6.714682143694352,3.58612602511701,6.241151778885682
8.301773946467291,6.880592710280662,3.3179489660704187,6.26310469902261
7.867354614131226,7.604088803938304,3.2342750040377632,6.823324596225731
8.667850898627036,7.488192321242956,3.569560935432121,7.434620978642066
8.520207369495752,7.0174319768203075,3.6950751203973504,7.1785719812581466
7.378335336193547,6.407285503687876,3.3710860832389735,6.25158212499854
8.676143651074291,7.412565941756889,3.8113722353074833,6.828094859918997
8.712746062653597,7.6670186217035665,2.9931760388966717,6.301930358356953
7.218500600278663,6.551387265626418,3.4983985220704668,6.177293176389976
8.399219544473409,7.761906576646442,3.7024966411042284,6.505873058478904
7.072723623671588,6.672136362106769,3.6873530460067583,5.837419256542821
7.75153761789216,7.4281988153854135,4.218344834502461,6.6180872653115435
8.840560021448706,7.839644310983952,4.214510497698508,6.943317845703949
7.817628611344759,7.196910883433076,3.6948035151679086,6.623521715558419
6.229431772445115,6.209986481445368,3.5245901863178037,6.146209221445972
8.581805065063236,7.860631403133912,3.5775616843793197,6.3694634717295155
6.930806278597458,6.411715134649806,3.3115027014524547,6.094950240471564
8.04322131627531,7.9473500298186055,3.540906669615392,6.5947637458739266
8.024820178391625,7.513250854293843,3.7425721037688207,6.882259020783364
8.840751271107703,7.801058778649874,3.7214507762729974,6.7017399031683
8.941284166424847,8.96833152956115,3.9462438898954084,7.271666994921219
7.6980192765152875,7.601234043864617,3.6324574890284227,6.872119691666839
9.822618337295836,9.595463052962799,4.361175429123782,8.664723549182195
6.6359266356674365,6.48371970322285,3.134155931625711,5.607031185376052
7.134517564600623,6.567809130217374,3.812566988007514,6.063522907986862
7.801202208015699,7.962756146894365,3.642663652000575,7.085530108715326
6.9111181459171975,6.461935913854635,3.5892061843634164,5.924690306152357
8.956916978438269,7.794418622920445,3.668856804024336,7.133402019482068
7.238262959455902,6.662032675283287,3.5986367310480833,5.99874652535584
7.33437378377622,6.956781561704225,3.3343628471273274,6.41967404410308
7.1254632923601315,6.248299112673218,3.2487522720503,5.740711097452698
8.362629199496903,7.706267105078263,3.35630016511933,6.688780806195467
6.93188179718679,7.606256968830777,3.320149483752851,6.265610780285179
8.706757935071769,7.6881491127797545,3.610653541398904,6.694288670425185
8.80855595984076,8.153815565158547,3.6681544078464503,6.8096133581050395
8.755101024178636,8.119621345936558,3.80477869107133,7.530771136343448
9.958492816432393,7.7993090686663,3.6461848175612133,6.935386258736921
8.122974613958268,8.038020860991434,3.4604248005489304,6.7176585600333905
9.876071789321022,9.16859542589269,4.25205738483987,8.52080211299847
7.278572161952843,6.987210958579555,3.7301382252756956,6.31132042933037
8.453351253072348,8.766948790389046,3.2121632349050713,6.847425860236071
7.8062189559248,7.6955080502886775,3.7366982256542105,7.028442529481985
8.270187290982433,7.0700846996516935,3.616003427480037,6.7193736605180945
9.36886394226955,8.679679599037412,3.9535106568056357,7.067761215382796
8.073435807959557,8.082875305149248,3.599886215598732,7.458088839101116
7.1099877760336,7.134362679860196,3.5176782893042744,6.708262617652418
7.7643979592747705,6.8598999593020356,3.412649362085429,5.494244384688911
7.921645901524684,7.211957982080326,3.5046170126944727,6.537212128422394
9.104664339260083,7.3389208270182955,3.807713028616804,6.594278053646423
9.076807603017851,8.292648310150474,3.8494787943110476,7.178474478772475
8.786690994207026,8.048403455294347,3.3086390279855338,6.5458232407271915
8.255908902823773,7.589372565919688,3.7694841879646996,6.64435408757806
7.8621800874569026,6.9159494593839215,3.2594730907097116,6.009181146760029
7.804170053215294,7.863546389617082,3.772161755752087,7.657684042102554
6.9909204127816045,6.753136389351498,2.996134081088899,5.556791792003728
7.1022410541727234,7.117503240278375,3.270660948322944,6.4538670577758515
8.300840083078862,7.226385017144278,3.6883138692686757,6.807321283752632
7.270163575872838,6.930548309745501,3.3375598192069456,6.082485110748353
9.428675219655332,8.803848516668015,3.4956034659553543,7.122249756573289
7.640855581073074,7.012408214841322,3.5029608212345886,6.283215856933279
7.0895787770073015,6.442298890297415,3.7103319937489414,6.0163540996309965
8.13633631973976,7.683553362801023,3.704400157829127,6.500019838076463
7.416417149726923,7.578140866354275,3.477157864188078,6.461137834493514
7.188945168104767,6.921669160441092,3.6155655312553554,6.075520677732567
7.064727737106545,7.092495890724851,3.074962905110777,6.3860962336108145
8.23143731704714,7.448765944921493,3.819981158669413,6.308112308566885
9.124508857742317,7.059449871432325,3.8392943067089513,7.151811783420764
8.129465555511807,7.479187233608394,4.337699526419065,7.103501015287683
8.355970980261878,7.677120263694385,3.4877273355180813,6.774010684564924
7.661703685660236,7.529925123334085,3.5351453582639176,6.740177366576119
8.064875506876916,7.850437730647469,4.116899842381062,6.855662484195897
7.827762508891428,6.925256817131158,3.4119560854941837,5.94433902204614
7.174768570071228,6.774843665412904,3.4414989536920357,6.355260941249813
8.539750950116273,7.432485014872402,4.0397216845421875,6.93038936633691
7.437470571113532,7.026486629690671,3.68494712071953,5.990850359086528
7.006641452151421,6.655860530593109,3.513174817092338,5.817409375358147
7.804468866881269,6.039574254315226,3.2217915580860383,6.161680776010625
7.349583838618598,7.027835091830055,3.431886085044329,6.224325787899112
6.5522560031315615,7.118134640114923,3.59108411038581,6.417347889675859
8.831354638155183,8.236566927893204,3.767196504667005,7.015418319330267
7.239078888358272,6.660198505819786,3.5248602821690356,5.695607637079955
7.933147661682626,7.384540398236755,3.3661245556577866,6.637461636561829
8.23276359869703,7.293229781985856,3.1406389945578765,6.317789842494816
7.162531254105077,6.746806281362871,3.062386916024959,5.895226635095956
7.705959348073295,6.908364284686929,2.813990415087347,6.00979843769
6.765655338359973,6.052068703830826,3.369719031527434,6.177586011076005
6.806012779238149,6.308976909497368,3.0746495179878526,5.540298199932871
