RF,MaximinRF,MaggingRF,MaggingRF2
1.5378988802511506,1.6614910480350706,2.2040998727827232,1.27808210526101
1.3675936232307973,1.5531465581566026,1.7603491219373202,1.261089392197058
1.357766000373311,1.562596648793013,1.6858104330961665,1.2609046214654749
1.4219091546877418,1.7327127102793314,1.5477443714002972,1.2124297088743792
1.4431728707976028,1.6028715369067517,1.4814534554488465,1.1601989757298847
1.3278536441305457,1.6137787878891763,1.3777538477767188,1.198939456862562
1.6428428321049215,1.7780770029569968,1.4756018829491846,1.338571438463468
1.2578793489071525,1.478559643646917,1.523820958041903,1.1522395975773738
1.3422898965464074,1.4802001722990867,1.8628527304289582,1.2347691400662741
1.5847439431326613,1.7160850010412831,1.7582191831231992,1.248641962900921
1.3954991139759996,1.543461362005582,2.0594497508267606,1.2060398898911102
1.4626688460688637,1.5946588636260173,1.5065397670507688,1.2635624102833851
1.578583912649522,1.7036750006290093,1.5339058645065022,1.3293978432029911
1.415726785579988,1.689713142173393,1.5355328347696588,1.2174665590945934
1.3084026544977763,1.5058300115941152,1.4473750644405796,1.1875196522271474
1.322176986947777,1.6303078279152377,1.561450644066213,1.2562373881354896
1.3477125329241588,1.4349287481511073,1.4298338313568375,1.1190219437433908
1.557401670463559,1.5982943451360272,2.2724347743813866,1.410238638042929
1.2545326313272782,1.588657855655866,1.7827442167037992,1.247893513427929
1.3335459561017764,1.7544495689179516,1.557778483340008,1.2960487829502283
1.3157277950027961,1.4856843195207299,1.6446905863126782,1.177020112965559
1.1866026816950983,1.3836001814372532,1.267228854028964,1.079698535192985
1.3426384929927682,1.5310716662483939,1.5488915968903014,1.3025829911447557
1.4608316199849194,1.5473537013345247,1.4297234469991877,1.267895180325863
1.4063797717232163,1.5249251699328368,1.6097051794647965,1.2229962694394132
1.348791044832987,1.6978943125206185,1.4454287438746927,1.2560757884782774
1.6602475300557804,1.603357761462074,1.4529220223197683,1.3623705447488084
1.3635392312575134,1.6759592183581091,1.245894003139041,1.2133182543201027
1.2695194499759532,1.684424819992611,2.4029922058921103,1.2675470673525866
1.5047148077094379,1.5548753178863133,1.3844534714059409,1.30213902756831
1.344917381375457,1.5612089720306164,1.4372944240816008,1.199145363842892
1.3622595072064387,1.4405925605511847,1.4113088259220723,1.164901554104502
1.3106118743906081,1.5081046805249003,1.2889322374209766,1.2557119748670582
1.3591297394368682,1.7154893081525167,1.3275027439596414,1.2795469528321755
1.4006468449628409,1.680034170233602,1.4515476955614102,1.1725837356928586
1.3604553751437782,1.602973057399328,1.4423649123468512,1.134614237638063
1.3251082969717414,1.430852635490219,1.4743287174836455,1.188634956770633
1.4619404705436498,1.6406013170787996,1.7443307361875524,1.2294953304400533
1.5992988114277265,1.6658251691993864,1.4236921563634037,1.2355505264049238
1.3498907124761852,1.4846386833885383,1.2708143496072215,1.223435127469039
1.6869705661316463,1.7906885044718575,1.7924478820963925,1.4569987753652172
1.3128406321205164,1.5837852000942412,1.6675481493406512,1.2004858034138908
1.336621068060211,1.5747226990588552,1.3941092610480341,1.296444673156667
1.4964651788897319,1.6297617871772094,1.5588721262265404,1.2479575923457082
1.372839859296272,1.566434071157187,1.7446073287298982,1.2089287806717992
1.3715579300916774,1.6148395716091568,1.7732034391927256,1.2494779876653561
1.4461112971381607,1.6439234195487986,1.602292960456001,1.2386114856806938
1.4432820702003768,1.7119152209097668,1.4459961527393046,1.2520950814683174
1.5230605982453762,1.6601875527068286,1.2821181990196966,1.336806628823819
1.307265612790975,1.7052696807310277,1.6999470150361629,1.2718436007870861
1.434671423725142,1.58546244448066,1.5608965136492112,1.2409093061168406
1.566786312170407,1.7185070477787898,1.5146970774582729,1.3144404644098622
1.360154989116888,1.5147295014161537,1.4674547848678858,1.239380882597398
1.340805308941768,1.4757099524717177,1.5654195195300966,1.1428696226784507
1.3491519880356648,1.5273305816103289,1.773101122295665,1.194023271519246
1.4864061629609524,1.6096717940505663,1.5416928734215147,1.3699449721322166
1.2614403521971629,1.5146500225082429,1.2961082195532676,1.1630355447714644
1.3610646481303723,1.5346205886410251,1.4863448392891156,1.154169938966531
1.4003227744618938,1.544659407277831,1.3393501760610038,1.250863053641496
1.440418541072907,1.5295160825601184,1.3661628208421013,1.1522141381622444
1.297106627047227,1.5439820205352697,1.313882283297392,1.2156543600392673
1.5734095055855537,1.7335052053052675,2.624718519376791,1.4335692245143052
1.4378736538806898,1.565428315807531,1.645632205850014,1.2186986432432034
1.432594018881819,1.5707871890601361,1.4676136598562972,1.2346776108312456
1.2034977510193074,1.4625141089160638,1.4116199988050435,1.1934585482187487
1.2458432061319953,1.4100299011145656,1.7757699166035816,1.187897814571687
1.3258624500951486,1.475354976257293,1.3765825720746045,1.2016904278188003
1.3719566389148434,1.620157965159363,1.620667259067164,1.2848164892792473
1.2874089692569146,1.591323574838315,1.4230704724487488,1.1970044330239202
1.4363742680772635,1.601237679763607,1.1945741149831344,1.2825527914284593
1.3878308915470645,1.5989031549240995,1.3468713182130931,1.279742403692887
1.2428608073516938,1.5720573477167077,1.5845199973098236,1.0751776402430564
1.263890708841578,1.4709455972614123,1.3023792372502183,1.1807803138877881
1.3964614068194843,1.5354353469316937,1.441111429587133,1.118764647504497
1.4059189929752662,1.7062499007816299,1.2966077751953278,1.4174048219635615
1.3364853988677012,1.5445704469166368,1.4134633344307488,1.1938000394873995
1.4702502708025031,1.7600626926026406,1.9433106858768814,1.3097497845753707
1.2995098138337544,1.5686489604369325,1.2866808485222478,1.2392554627573011
1.490777928672591,1.7110940122694338,1.5013153207579524,1.2700898385640187
1.5033750022114731,1.685608549230718,1.6438898188916728,1.2151089489219067
1.4519421708764813,1.6431698263781025,2.090081303727763,1.2456122875011706
1.6889323253751156,1.8477095825915113,1.7489739757211162,1.3271598669315514
1.2626572519217616,1.537006826350735,1.4689673467216022,1.2146189629425665
1.4165725765470767,1.62605584284152,1.2723991465237126,1.211934343249025
1.4760835696714567,1.645288411595129,1.8322071148993022,1.2965495157282911
1.372893494373842,1.4905348514341992,1.5212001732887153,1.2736418835767631
1.3303828170275722,1.4900744143286482,1.429424745581205,1.2132787589338232
1.3855551733488816,1.5372904672892789,2.263978935559087,1.2873918322493576
